2	Can you tell which messaging channels does rasa support?
2	which messaging channels can I use with rasa?
2	Is rasa support message channels?
2	What channels of communication does rasa support?
2	Channels
2	which messaging channels does rasa support?
2	i need a help to integrate rasa with a messenger
2	What communication channels does rasa support?
2	what are the messaging channels that can be used with rasa?
2	DOES RASA SUPPORT SMS?
2	rasa supports which messaging channels?
2	what are the messaging channels supported by rasa?
2	What messaging systems are supported by rasa?
2	What messaging channels are supported by rasa?
2	which particular messaging channels are supported by rasa?
2	WHAT MESSAGING PORTALS DOES RASA SUPPORT?
2	rasa can use which different messaging channels?
3	What size is the Rasa community?
3	How few members in the community?
3	Is rasa community big?
3	how many people are using Rasa
3	How many people are in the Rasa Community?
3	What is the rough size of the community?
3	Is rasa have more than 1000 members?
3	How many people are in the Rasa community?
3	How many people are in your community
3	What is the number of people in this community?
3	Is the Rasa community medium?
3	Is the Rasa community large?
3	How many individuals are in your community?
3	how big is your community
3	What's the size of the community?
3	How many in the community?
3	How large is the community?
3	What is the magnitude of the community?
3	How many people are in that community?
3	How big is the community?
3	How large roughly speaking is the Rasa community?
3	how many forum members do you have
3	How big is the Rasa community
3	How many members in the community?
4	what are the difference?
4	what is the difference between core and nlu
4	What are the differences?
4	What is the Similarities between core and nlu?
4	What makes core different from nlu?
4	what is the difference between rasa nlu and rasa core
4	what are the primary areas of difference between core and nlu?
4	what's the difference between core and nlu?
4	How does nlu contrast to core?
4	List the dissimilar qualities of core and nlu
4	difference between rasa core and nlu
4	what is the difference between nlu and rasa core
4	Do you know the difference between core and nlu?
4	rasa core vs rasa nlu
4	what is the difference between the two?
4	what would you say the difference is between core and nlu?
4	what is the different
4	What's difference between these?
4	In what ways are core and nlu unalike?
4	What does core and nlu mean?
4	diffrence between rasa core and rasa nlu
4	What does core offer that nlu does not?
4	i dont know the difference
4	what is different about core compared to nlu?
4	What makes core and nlu incompatible?
4	How do core and nlu conflict?
4	DIFFERENCES BETWEEN CORE AND NLU
4	what is the difference between nlu and core
4	what is the difference?
4	what is the primary difference between core and nlu?
4	What are some ways that nlu is different from core?
4	whats the diference
4	what is different
4	what differences are there between core and nlu?
4	what is the difference between rasa nlu and rasa core?
5	do you know what language rasa uses
5	do you have a list of languages rasa supports
5	my bot can be in italian?
5	what different languages does rasa support
5	What language you support?
5	What languages can a program like rasa handle?
5	support for serbian language
5	does rasa support this language?
5	Which languages can be used by rasa?
5	what language would rasa use
5	What languages will the utility rasa support?
5	Which programming languages are supported?
5	is it available in Spanish?
5	Which languages are supported by rasa?
5	can I use rasa also for another laguage?
5	are there any languages that rasa supports?
5	chatbot language ?
5	Can you built text bot with Japanese?
5	Will it work for german
5	doea rasa support a particular langauage?
5	What are the languages that rasa supports?
5	what is the language rasa supports
5	What languages can rasa support?
5	which languages supports rasa
5	Is RASA NLU avaiable for German?
5	What are the specific languages that rasa is intended to work with?
5	can rasa understand this language?
5	What language is Rasa written with?
5	Which languages can I use with rasa?
5	Can rasa support any language?
5	Any languages that rasa supports?
5	in which langauges can i build a rasa bot
5	Does rasa support different languages
5	does rasa aid other languages?
5	what languages are available?
5	can we make bot who speaks Japanese?
5	which language do you support?
5	what languages are supported by rasa?
5	can rasa support this language?
5	how can I add new language to rasa
5	which languages do you understand?
5	Can we make Japanese speaking bot with Rasa?
5	What language u support?
5	What languages can rasa use?
5	what languages can be supported by rasa?
5	what is the variety of languages rasa uses
5	How many languages you can support?
5	how many natural language that rasa supported?
5	does rasa support any languages?
5	Hello, rasa supports spanish?
5	can you tell me what languages rasa supports
5	is support for rasa in this language?
5	what languages do you support
5	What languages does rasa work with?
5	what language does rasa support?
5	can rasa speak portuguese?
5	What languages can rasa handle?
5	Which different languages does rasa support?
5	What languages can rasa be relied upon to support?
6	is Rasa open source
6	Is Rasa a software formatted as open source?
6	is rasa open source?
6	i any open source
6	Is Rasa open source
6	is this opensource?
6	is rasa a type of open source software?
6	is rasa Open-Source?
6	is rasa an open source software?
6	what components of Rasa are open source
6	is Rasa open source?
6	is the Rasa project open sourced?
6	Is the rasa software open source?
6	is the project open source?
6	is this open source license
6	is this open source
6	rasa core is open source?
6	are you open source
6	would you consider rasa open source software?
6	would people consider rasa an open source software?
6	does rasa use open source software?
6	would rasa be open source software?
6	no budget, that why i looking for open source
6	is your product open source
6	Rasa open source?
6	could I call rasa open source software?
6	ist es freie open source software
6	Is your software open source?
6	does rasa fall into the open source software category?
6	The rasa software, is that open source?
7	platform functionalities
7	Can you tell me about the Platform?
7	what is the platform
7	can you tell me about the platform?
7	what is rasa platform?
7	what is rasa platform
7	we built a bot with rasa but now we're interested in the platform
7	what is platform?
7	can someone help me with infos about the rasa platform
7	I want information about the platform
7	what is platform
8	python version
8	what python version do i install
8	what python version should i use
8	Which version of Python to install?
8	which python do you support?
8	python version?
8	what version does python needs
8	which python version should i install
9	tell me about slots
9	when can you tell me what a slot is ?
9	what slots are there?
9	slots?
9	how to set text slot without mentioned json
9	could you inform me of the meaning of slots?
9	tell me the slots?
9	and what are slots?
9	how do slots work
9	how are the slots?
9	In Rasa, what are slots used for?
9	What's the slots?
9	slots are what exactly?
9	What do I do with slots?
9	I need to know about slot filling
9	What is the definition of slots
9	Definition of slots please.
9	what slots are?
9	Explain slots to me?
9	name what a slot is
9	I'd like to know the meaning of slots
9	how can you tell me what a slot is ?
9	how slots are filled
9	which slots are there?
9	what do you think slots are?
9	which are the slots?
9	Not sure what slots are?
9	You can tell me info on slots.
9	Help me to figure out the meaning of slots.
9	what is slots
9	and what are slots
9	Does anyone know what slots are?
9	slots can be described as ?
9	slots, what do youi mean?
9	where can I find out what a slot is?
9	do you know what slots are?
10	i want some tutorial
10	rasa bot tutorial
10	Im looking for some tutorial
10	I am looking for tutorial on Rasa NLU
10	Is there a tutorial for Rasa?
10	is there a tutorial?
10	Great. Are there any tutorials?
10	are there some tutorials i could look at
10	rasa tutorials
10	i need a good tutorial for rasa
10	download the tutorial
10	show me a tutorial?
10	best tutorial for rasa
10	where can i find some tutorials?
10	yes, where I can find some hand-on tutorials to use RASA products?
10	get me some tutorials
10	can yiu send me a tutorial?
10	where can i get a tutorial on rasa
10	i want a tutorial of rasa
10	any tutorials on using rasa?
10	tutorial
10	can you point me to a good manual about Rasa
11	Voice in Rasa
11	with rasa can I build a voice bot?
11	do u know Alexa?
11	Will it be correct if I said I can build a voice bot with rasa?
11	I can build a voice bot with rasa?
11	can I form a voice bot with rasa?
11	Could I build a rasa voice bot?
11	do you have voice recognition
11	do you take voice input?
11	alexa
11	can rasa be used to build a voice bot?
11	can I invent a voice bot with rasa?
11	Can I build a rasa voice bot?
11	How can i integrate voice in RASA CORE
11	is there an alexa integration
11	When can I build a voice bot using rasa?
11	do you support alexa voice?
11	How to build a voice bot?
11	How can I use to rasa to build a voice bot?
11	how do i build a voice bot?
11	can i build a voice bot
11	Is it possible to build a voice bot with rasa?
11	Do you know if I can build a voice bot using rasa?
11	Building a voice bot using rasa.
11	What to do if I want to build a voice bot using rasa?
11	It is possible to build a voice bot with rasa?
11	Building a rasa voice bot?
11	Is rasa any good for building a voice bot?
11	Is it possible to use rasa to build a voice bot?
11	Is rasa a good fit for building a voice bot?
11	can a voice bot be built using rasa?
11	Can I use rasa to build a voice bot?
11	Can you build a voice bot using rasa?
11	can I make a voice bot with rasa?
11	how can i use rasa with alexa
11	can I use rasa to build alexa skills
11	with rasa can I form a voice bot
11	what is the chance of building a rasa voice bot?
11	voice
11	does rasa support voice input
11	with rasa can I construct a voice bot?
11	I'd like to use rasa to build a voice bot.
12	Could you please give me a description of the Rasa forum?
12	what is the Rasa forum
12	whats int he forum
12	what can a person in Rasa do at the forum
12	Could you please describe the Rasa forum?
12	Is rasa forum reliable?
12	what can be done in the forum?
12	What happens in the Rasa forum?
12	what is the forum about
12	whats the purpose of this forum
12	what can I do in the forum
12	whats in the forum
12	Do you have rasa forum?
12	tell me about the forum
12	what do we do in the forum
12	What are the rules of the Rasa forum?
12	whats the task of this forum
12	who is the forum for?
12	what can I do in your community's forum
12	What is the purpose of the Rasa forum?
12	what can people do in the forum
12	why should I join the forum
12	Did you know about Rasa forum?
12	What is the scope of the Rasa forum?
12	what is the forum in your community used for
12	What do people do in the Rasa forum?
12	what can you put in the forum?
12	Could you please tell me more about Rasa forum?
12	what is the forum in Rasa used for
12	What is the advantage of rasa forum?
13	In what manner can one contribute?
13	I'm ready to contribute.
13	I want to help the cause.
13	how help Rasa
13	how can I help improve your code?
13	Can I assist?
13	How can one contribute to this cause?
13	I would like to contribute.
13	How can be of assistance?
13	how can i contribute to it
13	I want to make Rasa better
13	how to improve Rasa
13	I want to help improve Rasa
13	What could I do to be helpful?
13	How can I help you?
13	I'm ready to help.
13	How can one contribute?
13	are there ways I can contribute?
13	What could I do to contribute?
13	Is there a way to contribute?
13	In what way can I contribute.
13	in what ways can I help out?
13	I want to offer assistance
13	what can I do?
13	Is there any way I can contribute?
13	how can i contribute to Rasa
13	how contribute to Rasa
13	how can I improve Rasa
13	Is there some way I can help improve your code?
13	How can I be a contributor?
14	Can you say how you were constructed?
14	How did they make you?
14	I'd like to know how you were created
14	Do you know how you were built?
14	In what way were you formed?
14	What process was used to create you?
14	Specify how you were created?
14	How did they build you?
14	how have you been built?
14	In what way were you created?
14	How were you devised?
14	In what way were you made?
14	In what manner were you constructed?
14	Tell me how you were made?
14	Can you give me an idea as to how you were created?
14	How were you built?
14	By what method were you fashioned?
14	How were you constructed?
14	What was the process for making you?
14	How were you formed?
14	in what way were you made?
14	What process was used to build you?
14	By what means were you made?
14	How did you come to be?
14	How did you come into being?
14	How did they create you?
14	what are you made of
15	how are you ?
15	What's up
15	what's up
15	are you alright
15	How was your day?
15	How are you men?
15	what's good
15	how are you????
15	how are yuo
15	Ahoy matey how are you?
15	Are you ok?
15	how is it going
15	hello, how are you?
15	how are you'
15	Is everything ok?
15	whatsapp
15	whatchya upto ?
15	how r u
15	I'm fine and you
15	¿Qué pasa?
15	how's life been treating you?
15	What's going on?
15	how is your day
15	how r u ?
15	What's up man
15	how you doing
15	Do you feel good?
15	how are u?
15	How's it going
15	What's new?
15	what about your day
15	how have you been
15	How's it hanging?
15	HI Sara, what are you up to?
15	how's it going?
15	How are things?
15	how are you feeling
15	how are things with you?
15	hi how u doing
15	how are you doing today my sweet friend
15	How are you?
15	how are you doing this morning
15	ça va ?
15	are you okay
15	are you having a good day
15	how are you today
15	are you ok
15	how's life
15	how are you?
15	nah, I'm good - how are you doing?
15	are you happy
15	How are You?
15	how is your day going
15	how are things going
15	hi sara, how are you?
16	How old will you be on your next birthday?
16	how old will you be this year?
16	How many years have you been alive?
16	in what year were you born?
16	when were you born?
16	How long have you been around?
16	when is your birthday?
16	how old are you?
16	What is your birthdate?
16	can you tell me what number represents your age?
16	how old are u
16	What year were you born?
16	can you tell me your age?
16	what year were you born?
16	What is your count of years being alive so far?
16	what age were you when you celebrated your last birthday?
16	how old were you on your last birthday?
16	What will be your age on your next birthday?
16	Do you have friends the same age as you, if so, how old are they?
16	how about your age
16	what's your age?
16	what number represents your age?
16	How long have you been alive?
16	what is your exact age?
16	and you are how many years old?
16	how old were you when you celebrated your last birthday?
16	What is your age?
16	tell me your age?
16	give me your age?
16	tell me your age number?
16	how old are you
17	are you a bot?
17	cuz you are a bot
17	are you a bot
17	you are chatbot
17	are you artificial intelligence
17	are you human?
17	are you artificial
17	are you a robot
17	are you a Skynet ?
17	are you robot
17	are you bot
17	you are a robot
17	Are you the bot?
17	are you a real bot?
17	tell me, are you a bot?
17	are you bot?
17	are you real lol
17	So I'm here Today to ask one very simple question, what are you ?
17	are you a BOT
17	are you ai
17	bot?
18	What languages can you converse in?
18	what languages you are well versed ?
18	can you speak Spanish?
18	what languages you know?
18	what languages you can speak ?
18	what foreign languages do you know?
18	Are you familiar with more than one language?
18	Can you communicate in any other languages?
18	what languages are you familiar with?
18	In what languages are you fluent enough?
18	what languages you can be comfortable speaking?
18	How many languages can you speak?
18	In which languages are you fluent?
18	what languages you prefer more speaking at?
18	do you speak german?
18	What languages are you fluent in?
18	How many languages do you have knowledge of?
18	How many languages are you familiar with?
18	what languages do you speak
18	Do you understand spanish?
18	how many languages do you know?
18	what languages you can handle well?
18	Which languages do you speak?
18	do you know chinese
18	Do you speak german?
18	what languages do you know?
18	you know France
18	do you speak dutch?
18	what foreign languages are you fluent in?
18	How many different languages are you fluent in?
18	do you speak any other languages?
18	what language do you use
18	What languages do you know?
19	Can we stop at the forum so I can ask a question
19	Where should I ask my question on the forum?
19	Where do I ask questions?
19	How do I post my question on the forum?
19	ok send me to the forum
19	Hey I want to ask a question in the forum
19	I want to ask the forum for an answer
19	I need to ask the forum something
19	to the forum
19	can someone show me the forum?
19	Lets go to the forum so I can ask my question.
19	how do I access the forum?
19	I need someone in the forum to help me
19	I want to make a forum post.
19	how can I post a question in the forum?
19	how can I get help in the forum
19	Where can I ask a question on the forum?
19	I need to ask a question in the forum.
19	Will the forum take my question?
19	i need information from posters in the forum
19	Where do I post questions in the forum?
19	I have something to ask about at the forum.
19	I need to ask something of the forum
19	I want to get help in the forum
20	Would you find a restaurant for me?
20	I am hungry, find me some place to go
20	I'm gonna need help finding a restaurant
20	Pick a restaurant for me, please
20	Could you find a restaurant for me?
20	Show me how to find a restaurant
20	How can you help me find a restaurant.
20	IS there any near by restaurant?
20	Hey help me find a restaurant
20	Find me a place to eat
20	What's the closest restaurant open near me
20	I need to find this restaurant
20	I need a restaurant.
20	Show me the closest open restaurant
20	I need a new restaurant
20	help me find restaurant
20	Find a restaurant for me to eat at.
20	restaurants
20	Find me a restaurant where I can eat.
20	Would you find me a restaurant?
20	Any good restaurants nearby?
20	Do you find me a restaurant?
20	will you see any restaurant for me?
20	Could you find me a restaurant?
20	Hi, can you give me the nearest fast food place?
20	Find a restaurant for me?
20	i'm looking for a Chinese restaurant
20	Help me find a restaurant
20	Have you seen me a restaurant?
20	Find a restaurant for me where I can eat.
20	What's a good place to eat nearby
21	Could you tell me the time, please?
21	what time is it
21	Hi, I need the time.
21	Can you tell me the time?
21	Time, please!
21	what is time in US ?
21	Excuse me, what time is it?
21	tell me the current time.
21	What time have we got?
21	Give me the time.
21	tell me the time.
21	do you know the current time?
21	what is time is US ?
21	tell me what time you have.
21	what time do you have?
21	Can you tell the time?
21	What's the time?
21	What time is it right now?
21	What is the exact time?
21	What's the current time?
21	Time?
21	what's the time
21	Could you tell me what time is it?
21	Can you tell me what time it is?
21	What is the time?
21	what time is it?
21	Could you tell me the time?
21	what time it is
21	Do you have the time?
21	whats the time now
22	wheather be like at your place?
22	how is the weather?
22	What is the temperature today?
22	hows the weather today in berlin?
22	whats the temperature
22	what's the weather today?
22	Is it humid out there today?
22	Will the skies be clear today?
22	How is weather today
22	what is the weather like?
22	what is the weatehr
22	how is the weather in berlin?
22	Are there any meteorological changes that I need to be aware of?
22	the weather today
22	what's the weather today
22	how is the weather ?
22	What's the weather like where I am right now?
22	What's the weather like over there?
22	How is the weather today?
22	Is it quite breezy outside?
22	what the wheather like?
22	how's weather
22	What's the weather like?
22	how is the weather
22	it is cold
22	how's the weather in berlin
22	is it hot outside ?
22	what"s the weather
22	what is the whether today
22	is the sun out where you are?
22	Weather?
22	Looks like a beautiful day hey?
22	wheather at you location?
22	whats the weather in berlin?
22	is it sunny
22	Nice day out today?
22	what's the weather like in LA
22	Will I require my raincoat today?
22	well, if you wish: what about the weather
22	hows the weather in bot world
22	how's the weather?
22	Can we expect any thunderstorms?
22	Will we build a snowman today?
22	what's the weather like
22	is it hot ?
23	What does everyone call me?
23	Inform me what my name is
23	What was I named?
23	What did my parents name me?
23	What do people call me?
23	What else do people call me?
23	Do I have a name? What is it?
23	What exactly is my name?
23	what's my name?
23	Do I have a name?
23	What do my colleagues call me?
23	what is my name?
23	What could be my name?
23	What is my name?
23	Tell me my name.
23	What name do I go by?
23	I have a name, what is it?
23	May i know my name?
23	Do you know my name?
23	Explain my name to me.
23	What do I call myself?
24	yeah go on explaining what rasa is
24	what is rasa?
24	could you tell me more about rasa
24	explain me what rasa does
24	Can you brief me about rasa
24	Can you tell me more about rasa?
24	what does rasa mean
24	WHAT IS RASA
24	What Is rasa?
24	What is the RASA Stack?
24	what do you guys do at rasa
24	i want to about rasa
24	I would like to know about rasa
24	I would like to know more about your product
24	what is rasa
24	Can you tell me what Rasa does?
24	what is rsa
24	what is rasa core
24	what is core
24	i want to know about rasa
24	What does rasa do exactly?
24	What exactly is Rasa?
24	How does Rasa work?
24	I want to learn what rasa does
24	What does Rasa make?
24	how does RASA work?
24	WHAT IS IT
24	tell me more about your company
24	whats rasa
24	so how does it all work?
24	can you explain rasa?
24	I want to know about rsa
24	tell me about rasa
24	What is rasa?
24	What is rasa doing exactly?
24	how does rasa work?
24	i havent understood yet what rasa actually is
24	tell me more about rasa
24	what does rasa do?
24	sorry tell me about rasa
24	Give me more information about Rasa
24	What does Rasa build?
24	What is Rasa?
25	help me
25	what are you good at?
25	what else can you help with?
25	Can you help me?
25	can you help me?
25	are there any other options?
25	hm that doesnt quite help me is there anything else you can do?
25	help
25	what can you offer me?
25	options
25	what can you do for me
25	help pls
25	what are all the things you understand?
25	what u can do?
25	cool! can I do something else here?
25	what are you doing
25	anything els
25	what can you do, sara?
25	what can I do here
25	help me
25	tell me something you can do
25	what do you know except this?
25	I need some help
25	can you do anything else?
25	what can I ask ?
25	so now what
25	show me what's possible
25	so what can you do
25	help please
25	what can i do here
25	now what?
25	What can you do for me?
25	what you do
25	How you help me?
25	what cn u do for me ?
25	What can you do?
25	what do you do?
25	hi. Sara what do you do?
25	hello what can you do for me
25	what you can do
25	what is this bot for
25	so what next?
25	how can you help me?
25	what can i do now
25	Could you please show me what you can/
25	what can u do
25	help?
25	i need help
25	what else can you do?
25	what can you do?
25	how can i use you
25	what you talk about?
25	Great, is there anything else you can do, bot?
25	how can you help?
25	What can I ask you?
25	come back
25	i asked you if you can do anything else
26	when will our next group event be?
26	When will the next event occur in the community?
26	When is the next event scheduled?
26	When is the next community event?
26	Is there an event in Montreal?
26	when will the next community event be?
26	do you have an event in Berlin
26	when is the next event?
26	What's the next rasa event
26	When is it that the next event occurs?
26	When does the upcoming event occur?
26	Where is next community event held?
26	is there an event in Montreal
26	Do you know when is the next event in Montreal?
26	when is the next group event going to be?
26	When is it planned the next event in Montreal?
26	When is the next user group meetup
26	when will the community event take place?
26	Is there a Rasa event in San Francisco
26	Assuming that there is an upcoming event, when is that event?
26	What is the date of the next community event?
26	What and when is the next event?
26	If there is an upcoming event when is it?
27	Do you know where you come from?
27	where do you live
27	Where were you at before you were here?
27	where are your parents from?
27	Where do you come from?
27	What country are you from?
27	What city were you born in?
27	What's the name of the place you came from?
27	where are you from
27	Where are you?
27	where did you come from?
27	Where are your roots?
27	From where did you come?
27	where are you from?
27	So where are you from
27	Where did you originate?
27	What city do you claim to for your birth?
27	where did you spend your youth?
27	What is your heritage?
27	what country are you from?
27	What country were you born in?
27	What area are you from?
27	What location are you from?
27	What city are you in?
27	Where are you located?
27	where's your home town?
27	where do you live?
27	Where from?
28	What are the events that you have?
28	Tell me the events you have
28	What do you know about rasa meetups?
28	so what exactly are these events?
28	You have rasa meetups?
28	Which community events do you have
28	I want to meet Rasa
28	What types of events are planned?
28	Any other event like rasa meetup in future?
28	Which events are available?
28	what kind of events are there?
28	where can I see a calendar of community events?
28	What kinds of events are happening here?
28	what events are there going to be?
28	Can you tell me what kinds of events you have?
28	What events are there?
28	Is there a meetup
28	What kinds of events are on your schedule?
28	Tell me all of the events you have.
28	Which events you got?
28	Do you have a user group
28	Give me the events you have.
28	so what events are there?
28	Could you please list the kinds of events that you have?
28	can you tell all of the events?
28	What kinds of events are scheduled?
28	Which events do you have?
29	Shall i know who am i?
29	Who could I be?
29	tell me what my identity is?
29	can you tell me what my identity is?
29	who may i ?
29	How do I identify myself?
29	Tell me who am I?
29	How can I determine who am I?
29	WHo am I
29	Do you know who am I?
29	Okay who am I?
29	Tell me who I am.
29	Who am I?
29	Tell me who I am?
29	can you tell me what I am?
30	hey what is your name
30	Hello. What's your name?
30	Who are yopu?
30	what is your nme?
30	who ARE YO
30	Who are you?
30	what's your name
30	what's your name bot
30	So who are you ?
30	whats your name
30	who is it?
30	ok who are you ?
30	You are Human ?
30	whats your name'
30	who are you
30	I want to know who you are
30	what is your nam
30	Whats your name?
30	what is your name?
30	who are you ?
30	WHat's your name ?
30	yes but who are you in your heart
30	who speaks?
30	who are you
30	hi! what's your name?
30	what's your name ?
30	who is talking?
30	What is your name?
30	who is this bot
30	who ar eyou
30	what is your name
30	who are y
30	what are you called?
30	who are u?
30	what your name?
30	Tell me more about you
31	How can I contribute to your code
31	Why should I add to your code
31	Why be a part of your mission?
31	Why should I contribute to Rasa
31	Why should I help to improve Rasa
31	what are the benefits of helping
31	what do I get if I contribute
31	Why should I devote effort to working on your code
31	why offer my assistance?
31	what will i get for the contribution?
31	Why do I want to help with your code
31	What can I bring to help your code
32	bye bot
32	good bye
32	byee
32	bye :P
32	see u later
32	Bye bye
32	goodbye.
32	bye
32	bye udo
32	tschüssikowski
32	ok bye
32	adios?
32	see you
32	good bye rasa bot!
32	adios
32	goodbye
32	gotta go
32	good night
32	farewell
32	bye for now
32	then bye
32	bye bye
32	ok.bye
32	ok, bye
33	stop go back
33	ok then you cant help me
33	this is leading to nothing
33	stop this conversation
33	exit
33	you cant help me
33	I think you cant help me
33	nothing else?
33	ok, but that doesnt help me
33	hm i don't think you can do what i want
33	ok i guess you can't help me
33	hey, you promised to contact me, but nobody did, I really need to finish that car insurance bot!!!!
33	that's not what i want
33	that was shit, you're not helping
34	connect to the sales team
34	request sales team
34	sales department
34	hm ok then i want to talk to the sales dude
34	I would like to talk to someone from your sales team
34	let me talk to sales
34	iwant booking sales
34	request call
34	i want to buy the rasa platform
34	i choose the call with sales
34	I want to book a call with your sales team
34	have a call with the sales team
34	lets talk to sales
34	I would like to contact your sales team please
34	can i talk to a sales representative
34	I want to talk to your sales people
34	i want to chat to sales
34	i want to contact sales now
34	request a call
34	I want to learn more about your pricing
34	a call
34	I wanna talk to your sales guy
34	sales
34	i need your data source
34	i want to be in touch with sales
34	please connect me to sales
34	i want to connect to sales
34	ok, well, then a sales call with the fabulous __PERSON_NAME__
34	Sales
34	I want to talk to your sales guys
34	call
34	I want to contact sales
34	sales please
34	contact
34	HOW CAN I BOOK A SALES CALL ?
34	how to book a sales call>
34	I would like to book a call
34	next the sales contact
34	give me someone who can explain your business model
34	a salaes call with __PERSON_NAME__ would be nice
34	can you connect me to sales
34	sales call
34	let me talk to your sales guys
34	I want to contact the sales team
34	connect me to your sales department
34	I would like to have a demo scheduled
34	connect to sales
34	i need to speak to your sales team
34	booking a sall
34	i'd like to call __PERSON_NAME__
34	i want to connect to your sales team
34	book an appointment
34	I want to buy the rasa platform
34	let' contact sales now
34	how does your pricing work?
34	i want a sales call
34	I would like to have a call with sales team
34	How can i contact the team ?
34	talk to sales team
34	I wanna have a subscription for your product
34	book a call
34	i need to talk to sales
34	call sales
34	I want to talk to someone about your pricing system
34	i want to contact sales support
34	let me have the call
34	let me talk to your sales people!
34	book a sale call
34	sales sales sales
34	Ok I want to talk to your sales team immediately
34	I want to learn more about your pricing
34	how to book a sales call?
34	booking sales ca;;
34	i want to contact your sales team
34	sales team
34	book call
34	contact call with sales
34	hmmm sales
34	I want to speak with sales
34	i want to be connected to your sales team
34	ok i want to talk to your sales guys
34	I want to talk to sales
34	Please connect me to someone from sales
34	i want to contact sales
34	sales contact
34	i want one platform please
34	request sales call
34	id like to talk to someone who can explain me what i can do with rasa
34	i want ti booking about booking sales
34	I want to talk with sales about our project
34	book a sales
34	i want to connect your sales
35	No thank you
35	thanks but no thanks
35	no way
35	no
35	i dont want to
35	not right now
35	no, my frst time
35	nah, i'm good
35	no, thanks
35	it sucks
35	nope. i am good
35	I'm not going to give it to you
35	not yet
35	I'm not giving you my email address
35	it sux
35	no thank s
35	I don't want to give it to you
35	no sir
35	no. u r idiot
35	no
35	nah not for me
35	definitely not
35	no I dont want
35	neither
35	no i don't accept
35	no, i hate it
35	No.
35	no, thankyou
35	i dont want to accept :P lol
35	sorry not right now
35	no thank you
35	NO DON"T WANT THIS!
35	it is going pretty badly
35	i'm afraid not
35	NEIN
35	still dont want to tell
35	Nevermind
35	na
35	nein
35	no i dont want to
35	n
35	i don't want to
35	no bots at all
35	deny
